transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag,case_id
TX306845,CUST10035,2026-03-27,ACH,Credit,5678.77,Mexico,0,CASE0128
TX309540,CUST10035,2026-01-10,P2P,Credit,28153.72,United Kingdom,0,CASE0128
TX321931,CUST10035,2026-07-06,P2P,Credit,4391.43,Russia,1,CASE0128
TX311085,CUST10035,2026-05-23,Cash Withdrawal,Debit,5287.53,Russia,1,CASE0128
TX315425,CUST10035,2026-03-11,Cash Withdrawal,Credit,38711.8,United Arab Emirates,1,CASE0128
TX317823,CUST10569,2026-05-24,Wire,Debit,43947.73,Russia,1,CASE0129
TX321979,CUST10569,2026-09-08,Cash Deposit,Credit,2485.62,India,0,CASE0129
TX312713,CUST10569,2026-03-25,Check,Debit,9061.5,China,0,CASE0129
TX310563,CUST10569,2026-08-21,Wire,Credit,23277.23,Nigeria,1,CASE0129
TX321288,CUST10569,2026-02-03,Cash Deposit,Debit,3699.12,Turkey,1,CASE0129
TX311501,CUST10569,2026-07-25,ACH,Credit,12179.37,United States,0,CASE0129
TX320772,CUST10569,2026-08-14,Wire,Credit,815.47,Mexico,0,CASE0129
TX306163,CUST10569,2026-07-23,Check,Credit,1237.15,India,0,CASE0129
TX314941,CUST10569,2026-06-30,ACH,Debit,1580.88,Turkey,1,CASE0129
TX301506,CUST10569,2026-04-23,ACH,Debit,1618.07,Nigeria,1,CASE0129
TX307328,CUST10569,2026-04-27,Wire,Debit,4371.63,India,0,CASE0129
TX305494,CUST10569,2026-03-28,P2P,Credit,5029.94,United Arab Emirates,1,CASE0129
TX303822,CUST10569,2026-01-23,ACH,Debit,10665.03,United Kingdom,0,CASE0129
TX320208,CUST10569,2026-09-12,P2P,Debit,5937.08,United States,0,CASE0129
TX316970,CUST10569,2026-03-11,Cash Withdrawal,Credit,6938.01,United Kingdom,0,CASE0129
TX320000,CUST10569,2026-05-17,Card,Credit,10790.14,Nigeria,1,CASE0129
TX308828,CUST10569,2026-02-28,Check,Debit,5999.08,India,0,CASE0129
TX315201,CUST10569,2026-04-28,Card,Credit,8154.21,Russia,1,CASE0129
TX320314,CUST10569,2026-01-05,Card,Debit,9855.05,China,0,CASE0129
TX311781,CUST10569,2026-05-29,Cash Withdrawal,Credit,11258.83,Turkey,1,CASE0129
TX316910,CUST10569,2026-02-24,ACH,Debit,4056.22,United Kingdom,0,CASE0129
TX314681,CUST10569,2026-02-20,Check,Debit,9737.76,United States,0,CASE0129
TX302427,CUST10756,2026-09-08,Cash Deposit,Credit,8761.43,Turkey,1,CASE0130
TX316791,CUST10756,2026-05-23,ACH,Debit,6431.2,Mexico,0,CASE0130
TX315116,CUST10756,2026-07-23,Wire,Debit,5441.85,Canada,0,CASE0130
TX305084,CUST10756,2026-08-21,ACH,Credit,26988.66,China,0,CASE0130
TX310909,CUST10756,2026-08-18,Cash Deposit,Credit,12966.21,Russia,1,CASE0130
TX309790,CUST10756,2026-09-16,Card,Credit,489.37,Canada,0,CASE0130
TX319291,CUST10756,2026-07-03,P2P,Credit,3660.46,United Arab Emirates,1,CASE0130
TX315136,CUST10756,2026-05-25,Card,Debit,4428.03,Turkey,1,CASE0130
TX308702,CUST10756,2026-06-26,Wire,Debit,51249.0,United Arab Emirates,1,CASE0130
TX305861,CUST10756,2026-07-14,Check,Debit,1057.21,Mexico,0,CASE0130
TX300636,CUST10756,2026-05-15,Wire,Debit,23494.91,United States,0,CASE0130
TX310352,CUST10756,2026-05-13,Wire,Credit,2481.79,United Arab Emirates,1,CASE0130
TX302457,CUST10756,2026-07-06,P2P,Debit,5876.92,Canada,0,CASE0130
TX309081,CUST10756,2026-05-15,ACH,Debit,18528.25,India,0,CASE0130
TX311178,CUST10233,2026-08-11,Cash Deposit,Debit,7573.12,China,0,CASE0131
TX300074,CUST10233,2026-01-31,Wire,Credit,2214.07,United Arab Emirates,1,CASE0131
TX320808,CUST10233,2026-02-21,Check,Credit,3033.1,India,0,CASE0131
TX314055,CUST10233,2026-08-27,Wire,Credit,4746.91,United Kingdom,0,CASE0131
TX305651,CUST10233,2026-05-25,Cash Withdrawal,Credit,22887.48,United Arab Emirates,1,CASE0131
TX307618,CUST10233,2026-02-04,ACH,Credit,4683.24,Nigeria,1,CASE0131
TX315017,CUST10233,2026-05-22,Wire,Credit,12508.64,Turkey,1,CASE0131
TX316506,CUST10233,2026-03-30,Wire,Debit,10557.44,Mexico,0,CASE0131
TX310789,CUST10233,2026-08-27,Wire,Debit,5655.26,Mexico,0,CASE0131
TX312600,CUST10233,2026-09-29,Wire,Debit,4764.71,Nigeria,1,CASE0131
TX320512,CUST10233,2026-02-22,ACH,Debit,93478.51,Nigeria,1,CASE0131
TX310274,CUST10233,2026-03-16,ACH,Credit,87707.81,India,0,CASE0131
TX316454,CUST10233,2026-07-22,P2P,Credit,9557.22,United Kingdom,0,CASE0131
TX300790,CUST10233,2026-03-12,ACH,Credit,1564.6,Mexico,0,CASE0131
TX319444,CUST10233,2026-03-14,P2P,Credit,24604.12,United Kingdom,0,CASE0131
TX320200,CUST10233,2026-09-19,Cash Deposit,Credit,92175.83,United Kingdom,0,CASE0131
TX313089,CUST10233,2026-08-24,Wire,Debit,2416.68,United Arab Emirates,1,CASE0131
TX318775,CUST10233,2026-09-29,ACH,Debit,12483.87,United States,0,CASE0131
TX311658,CUST10233,2026-01-06,Card,Credit,21818.13,United Arab Emirates,1,CASE0131
TX315101,CUST10233,2026-01-21,P2P,Debit,4779.82,United Arab Emirates,1,CASE0131
TX321490,CUST10233,2026-08-13,P2P,Debit,28604.21,United Arab Emirates,1,CASE0131
TX300769,CUST10233,2026-06-22,Check,Credit,745.54,Canada,0,CASE0131
TX301577,CUST10233,2026-04-27,Check,Debit,5168.58,Turkey,1,CASE0131
TX316521,CUST10233,2026-06-13,Check,Credit,2480.27,United States,0,CASE0131
TX318884,CUST10233,2026-09-27,Wire,Credit,8661.16,China,0,CASE0131
TX310112,CUST10494,2026-08-22,ACH,Credit,13586.57,United States,0,CASE0132
TX314675,CUST10494,2026-02-16,Check,Credit,9146.53,United Arab Emirates,1,CASE0132
TX311926,CUST10494,2026-02-24,Cash Deposit,Debit,5766.27,United States,0,CASE0132
TX309991,CUST10494,2026-02-13,Cash Deposit,Debit,6455.39,India,0,CASE0132
TX314983,CUST10494,2026-05-09,Cash Deposit,Credit,11699.8,United States,0,CASE0132
TX303493,CUST10494,2026-01-29,ACH,Debit,6955.61,United States,0,CASE0132
TX318577,CUST10494,2026-01-08,Card,Credit,20999.78,Nigeria,1,CASE0132
TX300082,CUST10494,2026-07-04,Card,Debit,17178.57,China,0,CASE0132
TX304513,CUST10494,2026-08-31,Check,Debit,8733.18,United States,0,CASE0132
TX303525,CUST10494,2026-08-12,P2P,Debit,1214.65,Canada,0,CASE0132
TX321039,CUST10494,2026-06-02,Card,Debit,70447.08,Mexico,0,CASE0132
TX300249,CUST10494,2026-06-25,Card,Debit,5310.07,United States,0,CASE0132
TX315970,CUST10494,2026-02-26,Cash Deposit,Debit,42376.03,Turkey,1,CASE0132
TX318715,CUST10494,2026-04-12,Wire,Debit,30283.54,Nigeria,1,CASE0132
TX309556,CUST10494,2026-07-17,ACH,Debit,43855.42,Nigeria,1,CASE0132
TX307364,CUST10494,2026-09-15,Cash Deposit,Debit,23485.39,United Kingdom,0,CASE0132
TX304067,CUST10494,2026-09-05,Check,Debit,2918.24,India,0,CASE0132
TX307532,CUST10572,2026-05-09,Card,Credit,3350.49,Russia,1,CASE0133
TX321429,CUST10572,2026-02-10,Card,Credit,9555.31,Russia,1,CASE0133
TX303364,CUST10572,2026-01-18,Cash Withdrawal,Credit,2067.51,China,0,CASE0133
TX319744,CUST10572,2026-03-28,Wire,Debit,7249.9,China,0,CASE0133
TX321102,CUST10572,2026-01-25,Cash Deposit,Credit,8627.82,India,0,CASE0133
TX319575,CUST10572,2026-07-01,Wire,Debit,18474.06,Canada,0,CASE0133
TX320166,CUST10572,2026-03-01,Check,Debit,1479.94,Mexico,0,CASE0133
TX306456,CUST10572,2026-02-12,Cash Deposit,Debit,87359.07,United States,0,CASE0133
TX309619,CUST10759,2026-04-10,Cash Deposit,Debit,19822.76,Russia,1,CASE0134
TX301644,CUST10759,2026-04-06,Card,Credit,1746.08,United Arab Emirates,1,CASE0134
TX320189,CUST10759,2026-07-24,Card,Credit,2324.16,Russia,1,CASE0134
TX310381,CUST10759,2026-09-03,Check,Debit,3831.81,China,0,CASE0134
TX308932,CUST10759,2026-07-22,Cash Deposit,Debit,883.61,Canada,0,CASE0134
TX318061,CUST10759,2026-08-17,Wire,Credit,623.08,China,0,CASE0134
TX302765,CUST10759,2026-08-03,ACH,Debit,8186.12,Nigeria,1,CASE0134
TX300856,CUST10759,2026-01-02,Cash Deposit,Credit,22799.97,China,0,CASE0134
TX317936,CUST10759,2026-09-14,Cash Withdrawal,Credit,911.84,China,0,CASE0134
TX302967,CUST10759,2026-03-08,Wire,Debit,15221.86,United Arab Emirates,1,CASE0134
TX318516,CUST10759,2026-09-21,Card,Credit,10381.59,India,0,CASE0134
TX313237,CUST10759,2026-06-30,Cash Deposit,Debit,13663.53,United States,0,CASE0134
TX304770,CUST10759,2026-01-09,Card,Debit,1140.22,Turkey,1,CASE0134
TX312366,CUST10759,2026-09-02,Wire,Debit,23690.95,China,0,CASE0134
TX316806,CUST10759,2026-08-27,ACH,Credit,6077.18,Canada,0,CASE0134
TX320583,CUST10759,2026-06-14,Cash Deposit,Credit,4914.26,Mexico,0,CASE0134
TX303320,CUST10759,2026-09-26,Wire,Debit,9703.07,Russia,1,CASE0134
TX321558,CUST10759,2026-04-14,ACH,Credit,4460.09,Russia,1,CASE0134
TX312271,CUST10759,2026-03-08,Wire,Debit,6060.36,India,0,CASE0134
TX314013,CUST10788,2026-09-17,ACH,Debit,8121.56,United Arab Emirates,1,CASE0135
TX317576,CUST10788,2026-04-23,P2P,Credit,8516.19,India,0,CASE0135
TX309513,CUST10788,2026-07-23,P2P,Debit,2066.06,United Arab Emirates,1,CASE0135
TX310553,CUST10788,2026-02-19,Wire,Credit,16284.07,Russia,1,CASE0135
TX317230,CUST10788,2026-02-16,Cash Deposit,Credit,6173.84,China,0,CASE0135
TX303033,CUST10788,2026-08-26,Cash Withdrawal,Credit,9571.11,Russia,1,CASE0135
TX317351,CUST10788,2026-08-05,Cash Withdrawal,Debit,621.44,Turkey,1,CASE0135
TX321360,CUST10788,2026-05-08,Cash Deposit,Debit,5047.93,United Kingdom,0,CASE0135
TX300935,CUST10788,2026-07-03,Cash Withdrawal,Credit,16160.76,United Kingdom,0,CASE0135
TX318390,CUST10788,2026-01-03,Card,Credit,6264.37,United States,0,CASE0135
TX302129,CUST10788,2026-08-31,ACH,Credit,10081.49,Turkey,1,CASE0135
TX304862,CUST10788,2026-03-10,P2P,Credit,19582.48,United States,0,CASE0135
TX308205,CUST10788,2026-03-05,Cash Withdrawal,Debit,5546.85,Canada,0,CASE0135
TX316592,CUST10171,2026-08-28,Wire,Debit,8455.19,India,0,CASE0136
TX308247,CUST10171,2026-05-05,Card,Debit,6819.49,Mexico,0,CASE0136
TX309146,CUST10171,2026-03-29,Cash Deposit,Debit,974.31,United States,0,CASE0136
TX314354,CUST10171,2026-05-28,Check,Credit,6723.13,United States,0,CASE0136
TX316707,CUST10171,2026-05-31,ACH,Credit,4385.3,United Arab Emirates,1,CASE0136
TX311649,CUST10171,2026-08-03,P2P,Debit,13791.55,Turkey,1,CASE0136
TX306990,CUST10171,2026-08-29,Wire,Debit,3211.71,Canada,0,CASE0136
TX319192,CUST10171,2026-01-01,P2P,Debit,916.57,Canada,0,CASE0136
TX308950,CUST10171,2026-05-15,Cash Withdrawal,Credit,4274.29,Canada,0,CASE0136
TX318520,CUST10171,2026-06-02,P2P,Credit,11541.54,India,0,CASE0136
TX316078,CUST10171,2026-01-29,Card,Credit,11394.96,United Kingdom,0,CASE0136
TX303553,CUST10171,2026-09-24,Check,Debit,19736.81,Russia,1,CASE0136
TX309796,CUST10171,2026-02-26,Cash Deposit,Debit,8043.11,India,0,CASE0136
TX309096,CUST10171,2026-04-24,Cash Deposit,Debit,34033.88,Canada,0,CASE0136
TX314070,CUST10171,2026-09-19,ACH,Debit,7388.19,United Arab Emirates,1,CASE0136
TX305408,CUST10171,2026-03-29,Card,Credit,5951.3,China,0,CASE0136
TX306385,CUST10171,2026-08-26,Check,Credit,4902.85,United States,0,CASE0136
TX320782,CUST10171,2026-06-29,ACH,Credit,7500.94,China,0,CASE0136
TX306047,CUST10171,2026-01-07,Wire,Credit,6134.19,Russia,1,CASE0136
TX302041,CUST10171,2026-01-13,Check,Credit,40477.6,China,0,CASE0136
TX321971,CUST10171,2026-03-18,Card,Debit,956.71,Nigeria,1,CASE0136
TX318554,CUST10171,2026-06-06,ACH,Credit,8101.85,United Kingdom,0,CASE0136
TX313822,CUST10171,2026-07-01,Cash Withdrawal,Debit,6665.44,United Kingdom,0,CASE0136
TX320299,CUST10171,2026-09-05,Cash Deposit,Debit,14979.8,Nigeria,1,CASE0136
TX301331,CUST10171,2026-08-06,Cash Withdrawal,Credit,8099.89,United States,0,CASE0136
TX320785,CUST10075,2026-02-19,Wire,Debit,3935.92,Turkey,1,CASE0137
TX317465,CUST10075,2026-01-28,Check,Credit,696.99,Turkey,1,CASE0137
TX303127,CUST10075,2026-06-15,Check,Credit,2525.97,China,0,CASE0137
TX313732,CUST10075,2026-09-16,P2P,Credit,5723.08,Mexico,0,CASE0137
TX301673,CUST10075,2026-03-09,Card,Debit,4234.34,United Kingdom,0,CASE0137
TX314785,CUST10075,2026-06-18,Cash Withdrawal,Debit,9230.4,India,0,CASE0137
TX311625,CUST10075,2026-01-18,ACH,Debit,2164.96,Russia,1,CASE0137
TX315567,CUST10075,2026-01-12,Cash Withdrawal,Debit,2642.16,Mexico,0,CASE0137
TX305217,CUST10075,2026-02-27,Cash Withdrawal,Credit,5258.75,United States,0,CASE0137
TX301402,CUST10075,2026-06-15,ACH,Credit,13054.43,United States,0,CASE0137
TX315943,CUST10075,2026-04-14,Card,Credit,3857.67,Canada,0,CASE0137
TX304853,CUST10075,2026-04-10,Cash Deposit,Credit,1722.27,Canada,0,CASE0137
TX312472,CUST10075,2026-07-19,Cash Deposit,Debit,9399.51,Canada,0,CASE0137
TX304295,CUST10075,2026-05-31,ACH,Credit,8714.09,United Arab Emirates,1,CASE0137
TX311995,CUST10075,2026-03-12,Wire,Debit,500.08,United Kingdom,0,CASE0137
TX319945,CUST10075,2026-05-18,P2P,Debit,12664.57,United Arab Emirates,1,CASE0137
TX312038,CUST10075,2026-01-06,ACH,Credit,2763.36,Canada,0,CASE0137
TX303261,CUST10075,2026-07-13,ACH,Credit,6498.66,United Kingdom,0,CASE0137
TX312551,CUST10075,2026-02-07,Card,Debit,4424.61,United Arab Emirates,1,CASE0137
TX316024,CUST10075,2026-07-27,P2P,Credit,12731.94,Turkey,1,CASE0137
TX317223,CUST10075,2026-02-23,Cash Withdrawal,Credit,3105.14,United Arab Emirates,1,CASE0137
TX309390,CUST10075,2026-08-08,Cash Deposit,Credit,41229.21,United Arab Emirates,1,CASE0137
TX307821,CUST10075,2026-07-26,ACH,Debit,23312.6,United Arab Emirates,1,CASE0137
TX317715,CUST10075,2026-08-09,Cash Deposit,Credit,7968.64,United States,0,CASE0137
TX304732,CUST10075,2026-04-23,Cash Deposit,Debit,9107.48,Mexico,0,CASE0137
TX314065,CUST10496,2026-02-28,Wire,Credit,30210.37,United Kingdom,0,CASE0138
TX308912,CUST10496,2026-01-26,ACH,Debit,678.41,United Kingdom,0,CASE0138
TX321703,CUST10496,2026-04-04,ACH,Debit,2798.73,China,0,CASE0138
TX304103,CUST10496,2026-07-12,Cash Withdrawal,Credit,2138.46,Canada,0,CASE0138
TX318556,CUST10496,2026-05-24,Card,Credit,9118.65,United Arab Emirates,1,CASE0138
TX316711,CUST10496,2026-09-06,P2P,Credit,12079.65,United Kingdom,0,CASE0138
TX302654,CUST10496,2026-06-29,Wire,Credit,4005.64,Nigeria,1,CASE0138
TX307094,CUST10496,2026-08-21,Wire,Credit,1034.26,China,0,CASE0138
TX301032,CUST10496,2026-08-24,Cash Withdrawal,Credit,3187.65,United Kingdom,0,CASE0138
TX311407,CUST10496,2026-08-18,ACH,Credit,61477.0,United Arab Emirates,1,CASE0138
TX300140,CUST10496,2026-09-26,P2P,Debit,63449.78,United States,0,CASE0138
TX301125,CUST10496,2026-06-19,Wire,Credit,2310.21,Nigeria,1,CASE0138
TX300740,CUST10496,2026-01-23,P2P,Debit,1549.49,Russia,1,CASE0138
TX300275,CUST10496,2026-02-02,ACH,Debit,2762.13,Mexico,0,CASE0138
TX316443,CUST10496,2026-01-07,Cash Withdrawal,Credit,9844.09,India,0,CASE0138
TX310189,CUST10496,2026-09-01,Cash Deposit,Credit,17236.44,Mexico,0,CASE0138
TX314317,CUST10496,2026-02-12,Cash Withdrawal,Debit,2277.4,Canada,0,CASE0138
TX301503,CUST10496,2026-06-13,ACH,Credit,10061.41,Nigeria,1,CASE0138
TX309387,CUST10496,2026-06-08,P2P,Credit,5120.94,United Arab Emirates,1,CASE0138
TX315294,CUST10496,2026-04-12,P2P,Debit,4789.47,Nigeria,1,CASE0138
TX316577,CUST10496,2026-04-11,Cash Withdrawal,Debit,48205.48,Russia,1,CASE0138
TX305975,CUST10496,2026-01-13,P2P,Debit,21378.04,Turkey,1,CASE0138
TX309595,CUST10496,2026-07-06,ACH,Credit,9195.77,China,0,CASE0138
TX308280,CUST10496,2026-03-10,Wire,Credit,6674.72,India,0,CASE0138
TX321963,CUST10370,2026-01-20,Wire,Credit,2790.63,Turkey,1,CASE0139
TX312758,CUST10370,2026-03-04,Wire,Credit,5674.12,India,0,CASE0139
TX319588,CUST10370,2026-02-11,Wire,Credit,2847.31,Russia,1,CASE0139
TX300526,CUST10370,2026-09-04,Cash Deposit,Credit,12394.1,United Kingdom,0,CASE0139
TX303940,CUST10370,2026-04-01,Check,Debit,23467.12,Nigeria,1,CASE0139
TX320013,CUST10370,2026-04-10,Cash Deposit,Debit,3615.16,Mexico,0,CASE0139
TX300103,CUST10370,2026-03-27,Cash Deposit,Credit,371.58,United Arab Emirates,1,CASE0139
TX304711,CUST10370,2026-04-01,Check,Credit,15027.19,Canada,0,CASE0139
TX310928,CUST10370,2026-07-14,Check,Credit,5059.19,United States,0,CASE0139
TX311398,CUST10370,2026-03-31,Cash Deposit,Credit,4586.39,Mexico,0,CASE0139
TX302919,CUST10370,2026-08-17,P2P,Debit,4383.28,United Kingdom,0,CASE0139
TX321837,CUST10370,2026-04-01,Check,Credit,7467.81,Russia,1,CASE0139
TX303644,CUST10370,2026-05-12,Cash Withdrawal,Credit,3086.89,United States,0,CASE0139
TX318706,CUST10370,2026-04-24,Wire,Credit,8002.44,Nigeria,1,CASE0139
TX302310,CUST10060,2026-04-11,ACH,Debit,2604.62,United States,0,CASE0140
TX320703,CUST10060,2026-01-10,Cash Deposit,Credit,1846.2,United Arab Emirates,1,CASE0140
TX304420,CUST10060,2026-08-30,Card,Credit,3095.45,United Kingdom,0,CASE0140
TX302502,CUST10060,2026-09-19,Wire,Credit,3306.05,Turkey,1,CASE0140
TX311025,CUST10060,2026-07-19,P2P,Credit,5926.64,Mexico,0,CASE0140
TX318465,CUST10060,2026-08-30,Wire,Debit,455.1,Nigeria,1,CASE0140
TX300328,CUST10060,2026-09-02,Cash Withdrawal,Debit,10221.71,Russia,1,CASE0140
TX317873,CUST10060,2026-08-15,ACH,Debit,13092.47,Turkey,1,CASE0140
TX315776,CUST10060,2026-08-19,Check,Credit,8294.48,Nigeria,1,CASE0140
TX316473,CUST10060,2026-08-01,Cash Deposit,Credit,1803.39,United States,0,CASE0140
TX307746,CUST10060,2026-05-29,P2P,Debit,5527.22,China,0,CASE0140
TX321139,CUST10060,2026-04-12,Check,Credit,8308.84,China,0,CASE0140
TX314890,CUST10060,2026-01-06,Wire,Credit,1121.17,United States,0,CASE0140
TX317373,CUST10060,2026-07-29,Check,Debit,1593.11,Canada,0,CASE0140
TX313644,CUST10060,2026-03-08,ACH,Credit,3894.63,China,0,CASE0140
TX307791,CUST10060,2026-07-17,Cash Deposit,Credit,4323.63,Russia,1,CASE0140
TX307612,CUST10060,2026-01-10,ACH,Debit,3263.77,United States,0,CASE0140
TX313867,CUST10060,2026-08-08,Wire,Debit,4178.67,Canada,0,CASE0140
TX303486,CUST10060,2026-02-25,Cash Withdrawal,Credit,6277.34,Canada,0,CASE0140
TX316011,CUST10638,2026-05-11,ACH,Debit,1401.44,Turkey,1,CASE0141
TX304845,CUST10638,2026-04-30,Card,Debit,8588.74,Russia,1,CASE0141
TX319877,CUST10638,2026-02-14,Cash Deposit,Debit,7256.26,India,0,CASE0141
TX313352,CUST10638,2026-07-05,P2P,Credit,1920.25,Turkey,1,CASE0141
TX304394,CUST10638,2026-02-09,P2P,Credit,2214.7,Nigeria,1,CASE0141
TX311682,CUST10638,2026-04-07,Wire,Credit,9401.5,Mexico,0,CASE0141
TX312807,CUST10638,2026-08-21,Card,Credit,2179.5,Turkey,1,CASE0141
TX309853,CUST10638,2026-02-24,Wire,Credit,5309.11,Canada,0,CASE0141
TX301860,CUST10638,2026-04-23,Wire,Debit,1816.37,United Arab Emirates,1,CASE0141
TX321793,CUST10638,2026-04-17,Cash Withdrawal,Credit,290.45,Nigeria,1,CASE0141
TX311866,CUST10638,2026-09-24,Cash Deposit,Credit,3068.72,Mexico,0,CASE0141
TX303420,CUST10638,2026-09-24,Wire,Debit,3138.66,United Kingdom,0,CASE0141
TX313765,CUST10638,2026-03-20,Wire,Debit,16459.48,United Kingdom,0,CASE0141
TX305865,CUST10638,2026-05-16,Wire,Debit,3718.28,Canada,0,CASE0141
TX319205,CUST10638,2026-07-25,Cash Deposit,Debit,20631.94,Nigeria,1,CASE0141
TX301410,CUST10638,2026-01-25,Cash Deposit,Credit,8436.41,India,0,CASE0141
TX303677,CUST10638,2026-01-08,Wire,Debit,7804.19,United Kingdom,0,CASE0141
TX310653,CUST10638,2026-08-28,Check,Debit,4337.47,India,0,CASE0141
TX319701,CUST10638,2026-07-05,Card,Credit,2753.26,United Arab Emirates,1,CASE0141
TX312286,CUST10638,2026-05-04,Card,Credit,6395.81,Turkey,1,CASE0141
TX307919,CUST10638,2026-09-19,ACH,Credit,9158.71,Nigeria,1,CASE0141
TX301484,CUST10638,2026-09-04,Wire,Debit,13721.96,United States,0,CASE0141
TX309010,CUST10638,2026-07-02,Cash Deposit,Credit,3281.02,China,0,CASE0141
TX311230,CUST10638,2026-09-09,ACH,Credit,6358.07,Russia,1,CASE0141
TX320379,CUST10638,2026-01-06,ACH,Credit,4964.35,India,0,CASE0141
TX312194,CUST10454,2026-08-27,P2P,Credit,18076.37,Nigeria,1,CASE0142
TX305681,CUST10454,2026-02-22,Cash Deposit,Debit,1970.16,Mexico,0,CASE0142
TX316376,CUST10454,2026-06-02,Card,Credit,10100.71,United States,0,CASE0142
TX305885,CUST10454,2026-08-08,P2P,Debit,3133.91,United Arab Emirates,1,CASE0142
TX321186,CUST10454,2026-06-08,Wire,Credit,12148.67,India,0,CASE0142
TX309250,CUST10454,2026-03-31,Cash Withdrawal,Debit,1646.14,Nigeria,1,CASE0142
TX301219,CUST10454,2026-01-05,Wire,Credit,22940.74,United Kingdom,0,CASE0142
TX308529,CUST10454,2026-02-04,Wire,Debit,26267.6,United Kingdom,0,CASE0142
TX314814,CUST10454,2026-05-19,Cash Deposit,Debit,13110.55,Mexico,0,CASE0142
TX314014,CUST10454,2026-09-13,Cash Withdrawal,Credit,8816.2,Canada,0,CASE0142
TX316632,CUST10454,2026-07-20,Card,Debit,1879.94,United States,0,CASE0142
TX305176,CUST10454,2026-09-19,Wire,Debit,17176.3,Nigeria,1,CASE0142
TX304340,CUST10454,2026-03-19,Card,Debit,12556.0,Nigeria,1,CASE0142
TX321473,CUST10454,2026-05-23,Card,Debit,1482.65,Mexico,0,CASE0142
TX316386,CUST10454,2026-05-10,P2P,Debit,14987.68,United Arab Emirates,1,CASE0142
TX306125,CUST10454,2026-05-21,Wire,Credit,827.56,Canada,0,CASE0142
TX318311,CUST10454,2026-08-11,Card,Debit,17303.34,India,0,CASE0142
TX308571,CUST10454,2026-08-01,Check,Debit,13932.23,India,0,CASE0142
TX317815,CUST10454,2026-08-25,Cash Withdrawal,Credit,472.52,United Arab Emirates,1,CASE0142
TX309005,CUST10454,2026-06-25,Wire,Debit,3019.28,United States,0,CASE0142
TX304858,CUST10454,2026-09-24,Check,Credit,13475.67,Mexico,0,CASE0142
TX301818,CUST10454,2026-06-14,Wire,Debit,4772.41,Canada,0,CASE0142
TX306132,CUST10454,2026-04-06,ACH,Credit,3368.37,United Kingdom,0,CASE0142
TX319053,CUST10454,2026-04-18,Card,Debit,2439.99,China,0,CASE0142
TX311870,CUST10454,2026-04-30,ACH,Credit,3156.95,India,0,CASE0142
TX310878,CUST10618,2026-05-04,Check,Credit,1584.85,Canada,0,CASE0143
TX307104,CUST10618,2026-02-02,Card,Debit,412.89,United Arab Emirates,1,CASE0143
TX302007,CUST10618,2026-01-06,ACH,Debit,8772.01,Mexico,0,CASE0143
TX315270,CUST10618,2026-03-07,Wire,Debit,19797.5,Mexico,0,CASE0143
TX305843,CUST10618,2026-03-21,Card,Debit,9275.76,Mexico,0,CASE0143
TX319030,CUST10618,2026-06-20,Wire,Credit,5415.95,Canada,0,CASE0143
TX311670,CUST10618,2026-07-07,Wire,Credit,2288.97,India,0,CASE0143
TX311123,CUST10618,2026-05-30,Card,Debit,17962.65,Turkey,1,CASE0143
TX301593,CUST10618,2026-06-01,Cash Deposit,Debit,10280.33,Canada,0,CASE0143
TX309842,CUST10618,2026-05-30,Cash Deposit,Debit,7318.17,Nigeria,1,CASE0143
TX316647,CUST10618,2026-04-28,Wire,Debit,27097.48,Turkey,1,CASE0143
TX312438,CUST10292,2026-07-14,ACH,Debit,3169.28,Mexico,0,CASE0144
TX305179,CUST10292,2026-06-17,Wire,Debit,18414.58,Russia,1,CASE0144
TX307468,CUST10292,2026-03-19,ACH,Debit,9414.53,Turkey,1,CASE0144
TX311674,CUST10292,2026-02-17,P2P,Debit,4162.16,China,0,CASE0144
TX321533,CUST10292,2026-02-02,ACH,Debit,5244.41,Mexico,0,CASE0144
TX304793,CUST10292,2026-04-17,ACH,Debit,6757.42,China,0,CASE0144
TX318424,CUST10292,2026-08-27,Cash Deposit,Debit,36710.99,China,0,CASE0144
TX311289,CUST10292,2026-05-23,Card,Credit,13207.76,Turkey,1,CASE0144
TX319467,CUST10292,2026-09-21,Cash Deposit,Credit,2540.79,Mexico,0,CASE0144
TX307814,CUST10292,2026-09-06,Check,Debit,2055.24,United Arab Emirates,1,CASE0144
TX301769,CUST10292,2026-09-19,P2P,Credit,27598.81,United Kingdom,0,CASE0144
TX303624,CUST10292,2026-02-14,Wire,Credit,6037.75,Canada,0,CASE0144
TX304639,CUST10292,2026-06-24,ACH,Debit,3643.84,Russia,1,CASE0144
TX317643,CUST10292,2026-03-30,P2P,Credit,1659.21,Nigeria,1,CASE0144
TX311041,CUST10292,2026-03-19,ACH,Credit,13983.42,United Kingdom,0,CASE0144
TX310637,CUST10292,2026-09-14,Cash Deposit,Debit,669.12,Turkey,1,CASE0144
TX321564,CUST10292,2026-06-26,Wire,Credit,1950.16,United Arab Emirates,1,CASE0144
TX316414,CUST10292,2026-06-04,ACH,Credit,29710.4,United Kingdom,0,CASE0144
TX311765,CUST10292,2026-04-03,P2P,Debit,2739.4,United Arab Emirates,1,CASE0144
TX313289,CUST10093,2026-09-20,ACH,Credit,8176.32,Canada,0,CASE0145
