transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,high_risk_geo_flag
TX312246,CUST10294,2026-04-30,ACH,Debit,25201.01,Nigeria,1
TX312247,CUST10336,2026-01-04,Wire,Debit,3274.13,Mexico,0
TX312248,CUST10655,2026-04-20,Wire,Debit,5822.47,United States,0
TX312249,CUST10479,2026-06-04,Cash Deposit,Debit,18404.21,Mexico,0
TX312250,CUST10227,2026-01-10,Cash Deposit,Credit,2811.66,Mexico,0
TX312251,CUST10175,2026-04-18,Wire,Debit,6482.78,United Arab Emirates,1
TX312252,CUST10752,2026-06-14,Cash Deposit,Debit,1536.51,Mexico,0
TX312253,CUST10339,2026-03-29,ACH,Credit,2031.72,Russia,1
TX312254,CUST10761,2026-03-28,ACH,Debit,23670.65,Canada,0
TX312255,CUST10868,2026-06-22,Card,Credit,8070.18,United States,0
TX312256,CUST10553,2026-09-03,ACH,Credit,4614.52,United Kingdom,0
TX312257,CUST10662,2026-04-26,Wire,Debit,31566.66,United Kingdom,0
TX312258,CUST10481,2026-03-11,Cash Deposit,Debit,5906.42,Mexico,0
TX312259,CUST10575,2026-04-25,Wire,Credit,13622.19,Turkey,1
TX312260,CUST10354,2026-08-10,Card,Credit,4025.44,China,0
TX312261,CUST10580,2026-08-28,Card,Credit,2661.85,China,0
TX312262,CUST10771,2026-02-12,P2P,Debit,2423.38,Russia,1
TX312263,CUST10506,2026-04-13,Check,Credit,7035.85,United States,0
TX312264,CUST10392,2026-02-12,Cash Withdrawal,Credit,1013.86,United Kingdom,0
TX312265,CUST10082,2026-06-19,Wire,Debit,7988.57,Canada,0
TX312266,CUST10447,2026-05-18,Check,Debit,1734.41,United Arab Emirates,1
TX312267,CUST10248,2026-09-09,Cash Withdrawal,Credit,12047.97,United Kingdom,0
TX312268,CUST10146,2026-06-29,Wire,Debit,2591.63,Turkey,1
TX312269,CUST10408,2026-01-25,Check,Debit,9001.07,Mexico,0
TX312270,CUST10744,2026-04-28,Wire,Credit,18422.43,Turkey,1
TX312271,CUST10759,2026-03-08,Wire,Debit,6060.36,India,0
TX312272,CUST10808,2026-05-04,ACH,Credit,25754.73,Nigeria,1
TX312273,CUST10670,2026-02-22,ACH,Debit,4480.71,United Kingdom,0
TX312274,CUST10336,2026-09-03,Wire,Credit,7230.45,Nigeria,1
TX312275,CUST10815,2026-08-26,Card,Debit,4761.36,Mexico,0
TX312276,CUST10271,2026-01-27,Wire,Debit,1767.62,United Kingdom,0
TX312277,CUST10518,2026-08-14,Wire,Debit,8152.4,Nigeria,1
TX312278,CUST10353,2026-02-21,Check,Debit,36730.1,Nigeria,1
TX312279,CUST10872,2026-02-13,Cash Withdrawal,Debit,2583.57,United States,0
TX312280,CUST10588,2026-08-26,Cash Deposit,Debit,1706.06,Nigeria,1
TX312281,CUST10633,2026-09-27,ACH,Debit,7154.13,Russia,1
TX312282,CUST10317,2026-02-11,Check,Debit,12567.88,Russia,1
TX312283,CUST10845,2026-06-14,Check,Debit,4643.03,Canada,0
TX312284,CUST10884,2026-05-11,Card,Credit,2346.19,Canada,0
TX312285,CUST10129,2026-01-27,ACH,Credit,4020.25,Canada,0
TX312286,CUST10638,2026-05-04,Card,Credit,6395.81,Turkey,1
TX312287,CUST10421,2026-03-19,Wire,Debit,14949.72,Mexico,0
TX312288,CUST10516,2026-08-29,Cash Withdrawal,Debit,7188.14,Canada,0
TX312289,CUST10790,2026-06-14,ACH,Debit,1224.72,India,0
TX312290,CUST10106,2026-06-14,Cash Withdrawal,Credit,6241.88,China,0
TX312291,CUST10155,2026-04-23,P2P,Credit,16866.31,United States,0
TX312292,CUST10782,2026-05-16,Wire,Credit,10972.0,Russia,1
TX312293,CUST10369,2026-06-11,ACH,Debit,8902.55,China,0
TX312294,CUST10641,2026-09-19,Wire,Debit,2726.43,Russia,1
TX312295,CUST10847,2026-09-11,Cash Withdrawal,Debit,13437.5,Nigeria,1
TX312296,CUST10498,2026-03-06,Check,Credit,6768.52,United Arab Emirates,1
TX312297,CUST10489,2026-04-23,Cash Deposit,Credit,20865.77,Canada,0
TX312298,CUST10718,2026-03-03,Check,Credit,4394.37,United Arab Emirates,1
TX312299,CUST10523,2026-07-07,Check,Debit,1981.32,Nigeria,1
TX312300,CUST10162,2026-01-29,ACH,Debit,13099.04,Turkey,1
TX312301,CUST10399,2026-01-24,Check,Credit,1297.75,Canada,0
TX312302,CUST10070,2026-01-12,Wire,Debit,9598.68,United Arab Emirates,1
TX312303,CUST10684,2026-02-19,ACH,Credit,29691.06,United Kingdom,0
TX312304,CUST10573,2026-05-22,ACH,Credit,6153.82,United Kingdom,0
TX312305,CUST10787,2026-01-06,Wire,Debit,3551.12,Nigeria,1
TX312306,CUST10460,2026-09-27,Cash Withdrawal,Debit,2916.25,Turkey,1
TX312307,CUST10498,2026-09-08,Cash Withdrawal,Debit,709.78,United Arab Emirates,1
TX312308,CUST10192,2026-07-19,Card,Credit,11865.87,China,0
TX312309,CUST10414,2026-08-20,Card,Credit,91945.91,Russia,1
TX312310,CUST10162,2026-09-07,Wire,Credit,19710.44,India,0
TX312311,CUST10543,2026-01-08,ACH,Credit,3055.4,Russia,1
TX312312,CUST10807,2026-06-15,P2P,Credit,15394.6,United Arab Emirates,1
TX312313,CUST10535,2026-01-25,P2P,Credit,1159.31,Nigeria,1
TX312314,CUST10753,2026-01-01,Wire,Credit,24155.95,Mexico,0
TX312315,CUST10860,2026-01-13,ACH,Credit,6125.61,United Arab Emirates,1
TX312316,CUST10346,2026-01-30,Wire,Debit,2908.29,Russia,1
TX312317,CUST10312,2026-06-14,Cash Deposit,Debit,11097.69,United Arab Emirates,1
TX312318,CUST10520,2026-08-25,P2P,Debit,9417.27,United Kingdom,0
TX312319,CUST10430,2026-03-28,ACH,Debit,15175.86,Turkey,1
TX312320,CUST10698,2026-05-27,Wire,Credit,14736.85,United Kingdom,0
TX312321,CUST10129,2026-04-10,Cash Deposit,Credit,2848.55,United Kingdom,0
TX312322,CUST10180,2026-09-21,Cash Deposit,Credit,1050.84,United Arab Emirates,1
TX312323,CUST10694,2026-02-18,Card,Debit,4545.25,Turkey,1
TX312324,CUST10510,2026-04-08,ACH,Debit,18273.42,United Arab Emirates,1
TX312325,CUST10136,2026-07-16,P2P,Debit,3213.61,Canada,0
TX312326,CUST10214,2026-04-09,Card,Debit,5560.35,Nigeria,1
TX312327,CUST10610,2026-02-17,P2P,Credit,5067.33,China,0
TX312328,CUST10657,2026-08-13,Cash Deposit,Credit,5478.06,Russia,1
TX312329,CUST10577,2026-09-19,Card,Credit,2155.21,Turkey,1
TX312330,CUST10464,2026-06-26,Cash Withdrawal,Credit,30111.2,Russia,1
TX312331,CUST10149,2026-03-05,Cash Deposit,Credit,2157.29,United States,0
TX312332,CUST10526,2026-05-02,Card,Debit,1043.87,Russia,1
TX312333,CUST10876,2026-03-22,Cash Deposit,Debit,4008.01,India,0
TX312334,CUST10576,2026-01-12,Wire,Debit,9710.78,India,0
TX312335,CUST10686,2026-01-10,Wire,Debit,15662.5,India,0
TX312336,CUST10711,2026-08-01,Cash Deposit,Credit,4117.41,Turkey,1
TX312337,CUST10499,2026-01-27,ACH,Debit,10622.56,Canada,0
TX312338,CUST10848,2026-09-16,ACH,Credit,4441.25,United Kingdom,0
TX312339,CUST10723,2026-09-21,Cash Deposit,Debit,12100.98,Nigeria,1
TX312340,CUST10454,2026-09-14,P2P,Credit,1405.54,Turkey,1
TX312341,CUST10213,2026-03-07,P2P,Credit,24944.73,India,0
TX312342,CUST10226,2026-08-07,Check,Credit,3578.37,India,0
TX312343,CUST10187,2026-06-10,ACH,Debit,19991.55,Turkey,1
TX312344,CUST10685,2026-02-06,Wire,Credit,15210.46,United States,0
TX312345,CUST10520,2026-02-04,Check,Debit,14367.82,Mexico,0
TX312346,CUST10670,2026-01-02,ACH,Debit,6861.44,United Arab Emirates,1
TX312347,CUST10677,2026-06-10,Wire,Credit,1258.24,Mexico,0
TX312348,CUST10509,2026-05-19,P2P,Debit,1467.56,India,0
TX312349,CUST10229,2026-07-13,ACH,Debit,6396.33,Turkey,1
TX312350,CUST10133,2026-05-06,Card,Credit,3358.66,United Arab Emirates,1
TX312351,CUST10009,2026-05-23,ACH,Credit,8078.35,Turkey,1
TX312352,CUST10606,2026-01-22,ACH,Credit,7452.13,United States,0
TX312353,CUST10455,2026-01-02,Check,Debit,14633.31,Turkey,1
TX312354,CUST10114,2026-06-06,ACH,Credit,19139.16,Canada,0
TX312355,CUST10778,2026-06-28,Cash Deposit,Credit,901.61,United States,0
TX312356,CUST10213,2026-02-18,ACH,Credit,5109.77,India,0
TX312357,CUST10049,2026-07-06,Card,Debit,4904.04,Canada,0
TX312358,CUST10233,2026-09-29,Card,Debit,502.17,Turkey,1
TX312359,CUST10883,2026-07-17,ACH,Debit,9423.27,United States,0
TX312360,CUST10589,2026-08-17,ACH,Credit,7786.24,India,0
TX312361,CUST10891,2026-07-16,Wire,Credit,1314.07,Canada,0
TX312362,CUST10766,2026-03-23,Wire,Credit,1820.07,Canada,0
TX312363,CUST10361,2026-05-02,Card,Credit,3910.75,China,0
TX312364,CUST10406,2026-02-27,P2P,Debit,49930.79,Canada,0
TX312365,CUST10170,2026-03-09,Cash Withdrawal,Credit,3388.37,United Arab Emirates,1
TX312366,CUST10759,2026-09-02,Wire,Debit,23690.95,China,0
TX312367,CUST10222,2026-04-23,Card,Debit,428.43,Mexico,0
TX312368,CUST10154,2026-03-08,Card,Debit,3445.19,United Kingdom,0
TX312369,CUST10748,2026-02-19,Cash Withdrawal,Debit,8817.6,United States,0
TX312370,CUST10796,2026-05-01,Card,Credit,8844.47,Mexico,0
TX312371,CUST10670,2026-04-24,Cash Withdrawal,Debit,20869.07,Canada,0
TX312372,CUST10204,2026-02-22,Cash Deposit,Debit,975.18,Turkey,1
TX312373,CUST10617,2026-04-04,P2P,Debit,8392.9,United Arab Emirates,1
TX312374,CUST10306,2026-03-20,Check,Credit,828.79,United Kingdom,0
TX312375,CUST10585,2026-09-25,Cash Deposit,Credit,19629.44,Turkey,1
TX312376,CUST10679,2026-06-13,ACH,Credit,5762.14,Russia,1
TX312377,CUST10542,2026-01-03,Wire,Credit,14826.13,Russia,1
TX312378,CUST10738,2026-07-01,Cash Deposit,Debit,16152.58,United Kingdom,0
TX312379,CUST10326,2026-08-27,Wire,Credit,3792.9,India,0
TX312380,CUST10140,2026-08-11,Card,Debit,2376.1,Nigeria,1
TX312381,CUST10693,2026-01-20,Check,Debit,2698.53,United Kingdom,0
TX312382,CUST10722,2026-09-22,Wire,Debit,7067.26,Nigeria,1
TX312383,CUST10440,2026-02-24,Wire,Debit,3465.2,Nigeria,1
TX312384,CUST10266,2026-05-12,Card,Debit,13652.96,Canada,0
TX312385,CUST10588,2026-08-27,P2P,Credit,2587.53,Russia,1
TX312386,CUST10052,2026-08-11,Wire,Debit,13300.62,United Arab Emirates,1
TX312387,CUST10241,2026-06-08,ACH,Debit,2664.74,Canada,0
TX312388,CUST10511,2026-01-23,Card,Credit,4462.1,United Kingdom,0
TX312389,CUST10609,2026-08-12,Wire,Credit,1788.33,Turkey,1
TX312390,CUST10563,2026-03-29,ACH,Debit,16371.94,Mexico,0
TX312391,CUST10373,2026-01-24,Wire,Debit,2380.48,China,0
TX312392,CUST10452,2026-09-13,Cash Deposit,Credit,2114.41,United Kingdom,0
TX312393,CUST10213,2026-03-02,Wire,Credit,3738.32,Canada,0
TX312394,CUST10638,2026-05-24,Card,Debit,9068.82,Mexico,0
TX312395,CUST10717,2026-03-25,P2P,Credit,2472.41,Nigeria,1
TX312396,CUST10266,2026-03-16,ACH,Debit,4677.45,Mexico,0
TX312397,CUST10120,2026-06-23,Cash Withdrawal,Debit,8508.35,India,0
TX312398,CUST10797,2026-02-17,Check,Credit,6690.29,Mexico,0
TX312399,CUST10310,2026-01-07,P2P,Credit,1030.02,United Kingdom,0
TX312400,CUST10898,2026-08-24,Cash Withdrawal,Debit,3599.13,Mexico,0
TX312401,CUST10283,2026-06-08,ACH,Credit,10421.52,Russia,1
TX312402,CUST10272,2026-07-13,Wire,Debit,2842.87,Canada,0
TX312403,CUST10778,2026-09-20,Wire,Credit,2457.72,India,0
TX312404,CUST10517,2026-05-19,ACH,Debit,2580.14,Nigeria,1
TX312405,CUST10067,2026-07-20,Wire,Debit,5674.62,United Kingdom,0
TX312406,CUST10683,2026-09-30,Wire,Debit,19769.25,China,0
TX312407,CUST10007,2026-09-10,ACH,Credit,8536.53,United States,0
TX312408,CUST10282,2026-02-27,Check,Credit,2530.47,Turkey,1
TX312409,CUST10116,2026-07-28,Wire,Debit,26802.82,Turkey,1
TX312410,CUST10088,2026-04-02,P2P,Debit,10819.9,Mexico,0
TX312411,CUST10169,2026-05-23,P2P,Credit,8852.15,Canada,0
TX312412,CUST10591,2026-07-16,Wire,Credit,18677.24,Russia,1
TX312413,CUST10441,2026-06-22,P2P,Debit,2134.08,Canada,0
TX312414,CUST10466,2026-07-23,Wire,Debit,2122.38,China,0
TX312415,CUST10602,2026-04-23,Wire,Debit,4236.93,United Arab Emirates,1
TX312416,CUST10898,2026-07-12,Card,Credit,4920.55,Nigeria,1
TX312417,CUST10052,2026-05-11,Wire,Debit,10570.99,United States,0
TX312418,CUST10007,2026-02-21,Wire,Debit,9938.61,Turkey,1
TX312419,CUST10576,2026-01-11,P2P,Debit,783.27,Russia,1
TX312420,CUST10781,2026-05-25,Cash Deposit,Credit,7042.67,Russia,1
TX312421,CUST10422,2026-06-21,P2P,Credit,1863.19,China,0
TX312422,CUST10382,2026-05-27,ACH,Debit,4091.27,Nigeria,1
TX312423,CUST10871,2026-09-08,Wire,Debit,2796.02,Russia,1
TX312424,CUST10523,2026-06-24,Check,Credit,10822.17,India,0
TX312425,CUST10839,2026-01-08,Wire,Debit,1111.62,India,0
TX312426,CUST10479,2026-07-24,Check,Credit,9798.62,United Arab Emirates,1
TX312427,CUST10889,2026-04-20,ACH,Credit,8118.29,Mexico,0
TX312428,CUST10863,2026-01-12,Check,Credit,1721.14,Canada,0
TX312429,CUST10641,2026-03-16,Check,Debit,5934.27,Turkey,1
TX312430,CUST10848,2026-06-25,ACH,Credit,1446.78,United Kingdom,0
TX312431,CUST10227,2026-07-03,Cash Deposit,Debit,8257.06,Russia,1
TX312432,CUST10413,2026-09-05,Wire,Credit,1666.31,United Arab Emirates,1
TX312433,CUST10326,2026-05-14,Cash Deposit,Credit,19753.72,United Kingdom,0
TX312434,CUST10650,2026-07-31,Card,Credit,15759.41,Russia,1
TX312435,CUST10884,2026-07-08,Wire,Credit,5201.62,Mexico,0
TX312436,CUST10347,2026-01-15,Cash Withdrawal,Debit,9238.27,United Kingdom,0
TX312437,CUST10472,2026-08-08,Check,Credit,29639.93,India,0
TX312438,CUST10292,2026-07-14,ACH,Debit,3169.28,Mexico,0
TX312439,CUST10699,2026-01-14,Wire,Credit,13371.78,Nigeria,1
TX312440,CUST10030,2026-03-26,P2P,Credit,11551.82,China,0
TX312441,CUST10889,2026-06-22,P2P,Credit,45534.43,Turkey,1
TX312442,CUST10137,2026-07-16,ACH,Credit,8222.16,United Arab Emirates,1
TX312443,CUST10787,2026-06-01,Wire,Credit,2273.72,Canada,0
TX312444,CUST10318,2026-04-21,Card,Debit,16252.07,Russia,1
TX312445,CUST10214,2026-04-05,Check,Debit,7260.22,Turkey,1
TX312446,CUST10443,2026-07-11,ACH,Credit,9082.77,Nigeria,1
TX312447,CUST10162,2026-01-07,Wire,Credit,12714.19,United States,0
TX312448,CUST10258,2026-02-18,Card,Debit,23307.3,United Arab Emirates,1
TX312449,CUST10842,2026-03-01,ACH,Credit,3502.85,Russia,1
TX312450,CUST10553,2026-02-14,P2P,Debit,10907.58,Russia,1
TX312451,CUST10752,2026-07-26,Cash Withdrawal,Debit,8485.61,India,0
TX312452,CUST10256,2026-07-15,P2P,Debit,2057.1,Nigeria,1
TX312453,CUST10817,2026-03-19,ACH,Credit,8720.48,Turkey,1
TX312454,CUST10487,2026-04-06,Wire,Credit,11386.05,Nigeria,1
TX312455,CUST10892,2026-09-15,Check,Credit,4941.99,Mexico,0
TX312456,CUST10437,2026-03-16,Card,Credit,56796.94,United Kingdom,0
TX312457,CUST10303,2026-07-23,Card,Debit,13038.12,Turkey,1
TX312458,CUST10705,2026-01-13,Cash Deposit,Credit,5107.52,Mexico,0
TX312459,CUST10135,2026-03-11,Check,Debit,6905.81,Turkey,1
TX312460,CUST10103,2026-09-17,Card,Credit,4146.14,Russia,1
TX312461,CUST10797,2026-09-14,Cash Withdrawal,Debit,1709.44,Canada,0
TX312462,CUST10356,2026-06-03,ACH,Debit,2986.91,Nigeria,1
TX312463,CUST10317,2026-04-07,ACH,Debit,11469.55,China,0
TX312464,CUST10254,2026-09-22,ACH,Debit,14470.29,United Arab Emirates,1
TX312465,CUST10184,2026-01-06,Cash Deposit,Credit,2075.05,United States,0
TX312466,CUST10239,2026-05-08,Cash Deposit,Credit,1665.15,Canada,0
TX312467,CUST10653,2026-03-04,Cash Deposit,Credit,3025.47,Russia,1
TX312468,CUST10774,2026-04-01,ACH,Credit,22070.75,China,0
TX312469,CUST10503,2026-03-25,Wire,Credit,7106.61,United Kingdom,0
TX312470,CUST10330,2026-03-24,Wire,Debit,5933.78,Mexico,0
TX312471,CUST10059,2026-01-28,Cash Deposit,Debit,10292.13,Canada,0
TX312472,CUST10075,2026-07-19,Cash Deposit,Debit,9399.51,Canada,0
TX312473,CUST10638,2026-02-26,Wire,Debit,1827.09,United Arab Emirates,1
TX312474,CUST10529,2026-09-27,Cash Deposit,Debit,6795.66,Nigeria,1
TX312475,CUST10823,2026-04-21,ACH,Debit,4208.32,United Arab Emirates,1
TX312476,CUST10384,2026-09-02,P2P,Credit,15259.54,Nigeria,1
TX312477,CUST10447,2026-06-01,Cash Deposit,Credit,23254.81,Canada,0
TX312478,CUST10307,2026-08-22,P2P,Debit,3458.71,Turkey,1
TX312479,CUST10377,2026-07-22,Card,Credit,10698.48,Russia,1
TX312480,CUST10059,2026-05-23,ACH,Debit,1603.85,United Arab Emirates,1
TX312481,CUST10281,2026-01-05,ACH,Credit,793.26,Mexico,0
TX312482,CUST10266,2026-02-28,ACH,Credit,165573.01,Turkey,1
TX312483,CUST10791,2026-03-24,ACH,Credit,12271.61,Mexico,0
TX312484,CUST10521,2026-07-20,Wire,Credit,15046.84,Turkey,1
TX312485,CUST10564,2026-08-03,Cash Deposit,Debit,11433.81,United States,0
TX312486,CUST10710,2026-02-26,Cash Withdrawal,Debit,6135.11,India,0
TX312487,CUST10882,2026-03-16,Wire,Debit,1972.56,United States,0
TX312488,CUST10409,2026-05-26,P2P,Debit,21233.76,United Arab Emirates,1
TX312489,CUST10395,2026-08-16,Check,Credit,13841.85,United States,0
TX312490,CUST10174,2026-05-03,Card,Credit,2644.94,United States,0
TX312491,CUST10654,2026-09-02,Cash Withdrawal,Debit,4439.26,Mexico,0
TX312492,CUST10056,2026-01-20,Cash Deposit,Debit,4132.99,Nigeria,1
TX312493,CUST10282,2026-08-11,ACH,Debit,4576.52,Mexico,0
TX312494,CUST10356,2026-06-15,Wire,Debit,21805.17,China,0
TX312495,CUST10307,2026-01-24,Card,Credit,10580.3,Nigeria,1
TX312496,CUST10489,2026-02-18,Check,Credit,16858.54,United States,0
TX312497,CUST10884,2026-01-29,P2P,Debit,5425.02,Canada,0
TX312498,CUST10769,2026-09-05,ACH,Debit,1715.36,India,0
TX312499,CUST10080,2026-06-27,Wire,Credit,25803.02,India,0
TX312500,CUST10252,2026-05-23,Check,Credit,3721.6,United States,0
TX312501,CUST10418,2026-05-30,ACH,Debit,3476.44,United States,0
TX312502,CUST10149,2026-04-16,ACH,Credit,1625.46,Russia,1
TX312503,CUST10630,2026-05-18,Wire,Credit,4391.4,India,0
TX312504,CUST10827,2026-04-03,P2P,Debit,45447.01,Nigeria,1
TX312505,CUST10308,2026-07-26,Check,Debit,4454.86,United Kingdom,0
TX312506,CUST10366,2026-07-31,Wire,Credit,3774.07,United Arab Emirates,1
TX312507,CUST10321,2026-06-13,Card,Debit,8786.75,Mexico,0
TX312508,CUST10744,2026-01-29,Wire,Debit,4015.64,Nigeria,1
TX312509,CUST10540,2026-09-06,ACH,Credit,17786.57,Nigeria,1
TX312510,CUST10554,2026-08-26,P2P,Debit,9756.58,China,0
TX312511,CUST10434,2026-01-28,Cash Deposit,Credit,22426.12,United Kingdom,0
TX312512,CUST10648,2026-04-14,Cash Deposit,Credit,2997.82,United Arab Emirates,1
TX312513,CUST10354,2026-07-21,P2P,Debit,18992.09,Canada,0
TX312514,CUST10051,2026-03-29,P2P,Debit,1533.07,United Arab Emirates,1
TX312515,CUST10013,2026-04-14,Check,Debit,21394.98,United Kingdom,0
TX312516,CUST10470,2026-07-15,Check,Credit,1860.82,Nigeria,1
TX312517,CUST10355,2026-04-12,Wire,Debit,1024.15,Russia,1
TX312518,CUST10222,2026-06-10,Card,Credit,8612.83,United States,0
TX312519,CUST10373,2026-03-03,Check,Credit,6411.13,Russia,1
TX312520,CUST10133,2026-02-26,Card,Debit,3437.5,United Kingdom,0
TX312521,CUST10414,2026-07-05,Card,Credit,6720.56,United States,0
TX312522,CUST10413,2026-03-29,Wire,Debit,11180.3,Turkey,1
TX312523,CUST10847,2026-05-22,Cash Withdrawal,Debit,28975.68,United States,0
TX312524,CUST10894,2026-02-03,Wire,Debit,12817.2,Canada,0
TX312525,CUST10154,2026-07-30,ACH,Credit,13237.0,Nigeria,1
TX312526,CUST10891,2026-09-15,Wire,Debit,15754.66,Canada,0
TX312527,CUST10326,2026-01-08,Check,Debit,2410.77,Turkey,1
TX312528,CUST10659,2026-05-30,Card,Credit,2938.18,Turkey,1
TX312529,CUST10893,2026-08-15,P2P,Credit,6727.6,Nigeria,1
TX312530,CUST10088,2026-07-22,Wire,Credit,8634.45,United States,0
TX312531,CUST10052,2026-07-08,Cash Deposit,Credit,2238.18,Turkey,1
TX312532,CUST10465,2026-09-25,ACH,Debit,1694.65,China,0
TX312533,CUST10601,2026-05-01,ACH,Debit,851.49,United Arab Emirates,1
TX312534,CUST10603,2026-02-01,Card,Credit,6766.24,India,0
TX312535,CUST10511,2026-03-08,ACH,Debit,5995.54,Russia,1
TX312536,CUST10354,2026-02-27,Cash Withdrawal,Credit,6020.97,Mexico,0
TX312537,CUST10014,2026-08-25,Wire,Debit,7372.39,Nigeria,1
TX312538,CUST10115,2026-03-17,ACH,Debit,10068.24,United Arab Emirates,1
TX312539,CUST10050,2026-01-09,ACH,Credit,6423.18,Mexico,0
TX312540,CUST10312,2026-08-10,P2P,Credit,1984.2,India,0
TX312541,CUST10811,2026-05-29,Card,Credit,72804.56,Turkey,1
TX312542,CUST10473,2026-01-19,Card,Credit,25137.95,China,0
TX312543,CUST10636,2026-09-15,P2P,Debit,2385.49,United States,0
TX312544,CUST10619,2026-01-26,ACH,Credit,22829.47,India,0
TX312545,CUST10049,2026-01-13,P2P,Credit,3435.78,United Kingdom,0
TX312546,CUST10376,2026-05-30,Wire,Debit,4900.01,Mexico,0
TX312547,CUST10643,2026-02-01,ACH,Credit,3331.62,Mexico,0
TX312548,CUST10580,2026-06-08,P2P,Credit,7512.07,Canada,0
TX312549,CUST10057,2026-09-27,Cash Deposit,Debit,1623.29,United Kingdom,0
TX312550,CUST10722,2026-07-19,ACH,Credit,5286.13,Turkey,1
TX312551,CUST10075,2026-02-07,Card,Debit,4424.61,United Arab Emirates,1
TX312552,CUST10883,2026-03-14,Cash Withdrawal,Credit,2843.38,Turkey,1
TX312553,CUST10836,2026-02-03,Cash Deposit,Credit,3133.91,Canada,0
TX312554,CUST10608,2026-03-24,Card,Debit,6392.24,United Arab Emirates,1
TX312555,CUST10362,2026-05-12,Check,Credit,3974.35,China,0
TX312556,CUST10694,2026-04-09,ACH,Debit,4782.94,China,0
TX312557,CUST10613,2026-09-25,Cash Deposit,Debit,35058.68,United States,0
TX312558,CUST10420,2026-07-14,Wire,Credit,30872.1,China,0
TX312559,CUST10877,2026-05-11,Wire,Credit,2897.74,Nigeria,1
TX312560,CUST10553,2026-05-20,Cash Deposit,Credit,1411.94,India,0
TX312561,CUST10383,2026-01-28,ACH,Debit,1569.76,United Arab Emirates,1
TX312562,CUST10178,2026-07-03,ACH,Debit,6362.11,Nigeria,1
TX312563,CUST10880,2026-04-14,Wire,Debit,4322.92,United States,0
TX312564,CUST10604,2026-06-27,P2P,Debit,1087.07,United States,0
TX312565,CUST10659,2026-04-22,Check,Credit,14311.36,United Kingdom,0
TX312566,CUST10186,2026-08-08,Cash Withdrawal,Credit,10121.6,Mexico,0
TX312567,CUST10050,2026-02-14,Card,Debit,3083.64,United Kingdom,0
TX312568,CUST10837,2026-04-08,P2P,Debit,14219.24,Mexico,0
TX312569,CUST10893,2026-04-07,ACH,Credit,1279.61,Turkey,1
TX312570,CUST10321,2026-01-09,Wire,Credit,7966.84,Russia,1
TX312571,CUST10057,2026-01-04,Check,Debit,6821.54,Mexico,0
TX312572,CUST10400,2026-07-06,Card,Credit,1995.74,Canada,0
TX312573,CUST10119,2026-06-16,Check,Credit,1936.75,China,0
TX312574,CUST10742,2026-05-24,Cash Withdrawal,Credit,1018.53,India,0
TX312575,CUST10188,2026-01-15,ACH,Credit,26125.12,Russia,1
TX312576,CUST10594,2026-08-09,Cash Deposit,Debit,10670.27,India,0
TX312577,CUST10809,2026-06-01,Card,Debit,84088.6,United Arab Emirates,1
TX312578,CUST10143,2026-01-20,Check,Credit,6581.08,China,0
TX312579,CUST10508,2026-07-27,Cash Withdrawal,Debit,2306.93,China,0
TX312580,CUST10157,2026-06-28,Check,Credit,13341.68,Russia,1
TX312581,CUST10404,2026-09-30,Wire,Debit,3244.31,Russia,1
TX312582,CUST10863,2026-09-19,Wire,Debit,49797.1,China,0
TX312583,CUST10225,2026-01-02,Cash Deposit,Credit,10206.15,Nigeria,1
TX312584,CUST10136,2026-04-08,Cash Deposit,Credit,9240.51,India,0
TX312585,CUST10615,2026-02-06,Cash Deposit,Credit,5364.17,United Arab Emirates,1
TX312586,CUST10396,2026-02-16,ACH,Debit,1283.87,United Kingdom,0
TX312587,CUST10085,2026-07-18,Card,Debit,5173.66,China,0
TX312588,CUST10478,2026-05-06,ACH,Credit,5531.68,United Arab Emirates,1
TX312589,CUST10810,2026-06-16,Cash Deposit,Debit,4471.52,Nigeria,1
TX312590,CUST10712,2026-04-30,P2P,Debit,4010.72,China,0
TX312591,CUST10426,2026-06-27,P2P,Credit,2113.6,Turkey,1
TX312592,CUST10529,2026-06-24,Wire,Debit,2980.97,Mexico,0
TX312593,CUST10705,2026-06-06,Card,Credit,9761.09,Russia,1
TX312594,CUST10377,2026-04-06,Cash Deposit,Credit,1857.78,Nigeria,1
TX312595,CUST10092,2026-06-15,Cash Deposit,Credit,11631.5,Turkey,1
TX312596,CUST10614,2026-09-06,Wire,Credit,13681.98,Mexico,0
TX312597,CUST10103,2026-06-17,Wire,Credit,1934.78,Turkey,1
TX312598,CUST10795,2026-03-09,P2P,Credit,6106.19,United Kingdom,0
TX312599,CUST10259,2026-04-05,Card,Debit,7875.94,United Kingdom,0
TX312600,CUST10233,2026-09-29,Wire,Debit,4764.71,Nigeria,1
TX312601,CUST10773,2026-09-25,Wire,Credit,13503.57,United Arab Emirates,1
TX312602,CUST10214,2026-08-28,Cash Deposit,Debit,2196.07,Nigeria,1
TX312603,CUST10247,2026-09-10,Card,Debit,9404.63,China,0
TX312604,CUST10499,2026-04-24,ACH,Debit,3930.35,Canada,0
TX312605,CUST10815,2026-06-30,P2P,Credit,6560.49,Nigeria,1
TX312606,CUST10023,2026-04-20,Check,Credit,2162.82,Turkey,1
TX312607,CUST10387,2026-07-21,Card,Credit,21477.07,India,0
